"","SITE","OBS_YEAR","DATE_","ANALYSIS_YEAR","new_MIN_DEPTH_M","new_MAX_DEPTH_M","LATITUDE","LONGITUDE","DEPTH_BIN","New","Percent"
"699","SWA-00609",2015,"2/20/2015","2015",4.571777,6.400488,-11.05211,-171.0922,"Shallow","UPMA",2.0905922
"700","SWA-00609",2015,"2/20/2015","2015",4.571777,6.400488,-11.05211,-171.0922,"Shallow","TURF",16.02787
"701","SWA-00609",2015,"2/20/2015","2015",4.571777,6.400488,-11.05211,-171.0922,"Shallow","EMA",2.787456
"702","SWA-00609",2015,"2/20/2015","2015",4.571777,6.400488,-11.05211,-171.0922,"Shallow","Other",1.3937281
"703","SWA-00675",2015,"2/19/2015","2015",3,6,-11.05305,-171.0646,"Shallow","Total Coral",16.2361624
"704","SWA-00675",2015,"2/19/2015","2015",3,6,-11.05305,-171.0646,"Shallow","CCA",20.66421
"705","SWA-00675",2015,"2/19/2015","2015",3,6,-11.05305,-171.0646,"Shallow","UPMA",5.9040594
"706","SWA-00675",2015,"2/19/2015","2015",3,6,-11.05305,-171.0646,"Shallow","TURF",48.7084837
"707","SWA-00675",2015,"2/19/2015","2015",3,6,-11.05305,-171.0646,"Shallow","EMA",7.380074
"708","SWA-00675",2015,"2/19/2015","2015",3,6,-11.05305,-171.0646,"Shallow","Other",1.1070111
"709","SWA-00676",2018,"6/19/2018","2018",21,30,-11.05074,-171.0924,"Deep","Total Coral",34.2560524
"710","SWA-00676",2018,"6/19/2018","2018",21,30,-11.05074,-171.0924,"Deep","CCA",12.80277
"711","SWA-00676",2018,"6/19/2018","2018",21,30,-11.05074,-171.0924,"Deep","UPMA",40.4844308
"712","SWA-00676",2018,"6/19/2018","2018",21,30,-11.05074,-171.0924,"Deep","TURF",5.1903115
"713","SWA-00676",2018,"6/19/2018","2018",21,30,-11.05074,-171.0924,"Deep","EMA",6.228374
"714","SWA-00676",2018,"6/19/2018","2018",21,30,-11.05074,-171.0924,"Deep","Other",1.0380623
"715","SWA-00677",2018,"6/19/2018","2018",18,27.7,-11.06628,-171.0743,"Deep","Total Coral",19.4029853
"716","SWA-00677",2018,"6/19/2018","2018",18,27.7,-11.06628,-171.0743,"Deep","CCA",14.92537
"717","SWA-00677",2018,"6/19/2018","2018",18,27.7,-11.06628,-171.0743,"Deep","UPMA",30.9701486
"718","SWA-00677",2018,"6/19/2018","2018",18,27.7,-11.06628,-171.0743,"Deep","TURF",9.328358
"719","SWA-00677",2018,"6/19/2018","2018",18,27.7,-11.06628,-171.0743,"Deep","EMA",24.25373
"720","SWA-00677",2018,"6/19/2018","2018",18,27.7,-11.06628,-171.0743,"Deep","Other",1.119403
"721","SWA-00678",2018,"6/21/2018","2018",21.3,33.5,-11.0549,-171.0924,"Deep","Total Coral",76.4044928
"722","SWA-00678",2018,"6/21/2018","2018",21.3,33.5,-11.0549,-171.0924,"Deep","CCA",5.992509
"723","SWA-00678",2018,"6/21/2018","2018",21.3,33.5,-11.0549,-171.0924,"Deep","UPMA",3.7453188
"724","SWA-00678",2018,"6/21/2018","2018",21.3,33.5,-11.0549,-171.0924,"Deep","TURF",7.490637
"725","SWA-00678",2018,"6/21/2018","2018",21.3,33.5,-11.0549,-171.0924,"Deep","EMA",5.617978
"726","SWA-00678",2018,"6/21/2018","2018",21.3,33.5,-11.0549,-171.0924,"Deep","Other",0.7490636
"727","SWA-00700",2018,"6/21/2018","2018",1.5,5.5,-11.05727,-171.0913,"Shallow","Total Coral",4.8
"728","SWA-00700",2018,"6/21/2018","2018",1.5,5.5,-11.05727,-171.0913,"Shallow","CCA",78
"729","SWA-00700",2018,"6/21/2018","2018",1.5,5.5,-11.05727,-171.0913,"Shallow","UPMA",0
"730","SWA-00700",2018,"6/21/2018","2018",1.5,5.5,-11.05727,-171.0913,"Shallow","TURF",7.6
"731","SWA-00700",2018,"6/21/2018","2018",1.5,5.5,-11.05727,-171.0913,"Shallow","EMA",9.2
"732","SWA-00700",2018,"6/21/2018","2018",1.5,5.5,-11.05727,-171.0913,"Shallow","Other",0.4
"733","SWA-00711",2018,"6/19/2018","2018",21.3,29,-11.06382,-171.0873,"Deep","Total Coral",7.1161047
"734","SWA-00711",2018,"6/19/2018","2018",21.3,29,-11.06382,-171.0873,"Deep","CCA",25.09363
"735","SWA-00711",2018,"6/19/2018","2018",21.3,29,-11.06382,-171.0873,"Deep","UPMA",20.5992537
"736","SWA-00711",2018,"6/19/2018","2018",21.3,29,-11.06382,-171.0873,"Deep","TURF",18.72659
"737","SWA-00711",2018,"6/19/2018","2018",21.3,29,-11.06382,-171.0873,"Deep","EMA",28.46442
"738","SWA-00711",2018,"6/19/2018","2018",21.3,29,-11.06382,-171.0873,"Deep","Other",0
"739","SWA-00721",2018,"6/21/2018","2018",2.7,4,-11.05,-171.0668,"Shallow","Total Coral",29.6819738
"740","SWA-00721",2018,"6/21/2018","2018",2.7,4,-11.05,-171.0668,"Shallow","CCA",41.34276
"741","SWA-00721",2018,"6/21/2018","2018",2.7,4,-11.05,-171.0668,"Shallow","UPMA",8.127208
"742","SWA-00721",2018,"6/21/2018","2018",2.7,4,-11.05,-171.0668,"Shallow","TURF",10.95406
"743","SWA-00721",2018,"6/21/2018","2018",2.7,4,-11.05,-171.0668,"Shallow","EMA",9.187279
"744","SWA-00721",2018,"6/21/2018","2018",2.7,4,-11.05,-171.0668,"Shallow","Other",0.7067138
"745","SWA-00722",2018,"6/19/2018","2018",8,14.4,-11.06757,-171.0827,"Mid","Total Coral",8.3636371
"746","SWA-00722",2018,"6/19/2018","2018",8,14.4,-11.06757,-171.0827,"Mid","CCA",40.72727
"747","SWA-00722",2018,"6/19/2018","2018",8,14.4,-11.06757,-171.0827,"Mid","UPMA",1.454545
"748","SWA-00722",2018,"6/19/2018","2018",8,14.4,-11.06757,-171.0827,"Mid","TURF",10.9090864
"749","SWA-00722",2018,"6/19/2018","2018",8,14.4,-11.06757,-171.0827,"Mid","EMA",37.09091
"750","SWA-00722",2018,"6/19/2018","2018",8,14.4,-11.06757,-171.0827,"Mid","Other",1.454545
"751","SWA-00728",2018,"6/20/2018","2018",12.5,20,-11.04675,-171.0835,"Mid","Total Coral",42.0289843
"752","SWA-00728",2018,"6/20/2018","2018",12.5,20,-11.04675,-171.0835,"Mid","CCA",7.971014
"753","SWA-00728",2018,"6/20/2018","2018",12.5,20,-11.04675,-171.0835,"Mid","UPMA",15.57971
"754","SWA-00728",2018,"6/20/2018","2018",12.5,20,-11.04675,-171.0835,"Mid","TURF",15.942032
"755","SWA-00728",2018,"6/20/2018","2018",12.5,20,-11.04675,-171.0835,"Mid","EMA",11.5942
"756","SWA-00728",2018,"6/20/2018","2018",12.5,20,-11.04675,-171.0835,"Mid","Other",6.8840568
"757","SWA-00731",2018,"6/20/2018","2018",8,16.2,-11.04672,-171.0693,"Mid","Total Coral",60.071938
"758","SWA-00731",2018,"6/20/2018","2018",8,16.2,-11.04672,-171.0693,"Mid","CCA",9.71223
"759","SWA-00731",2018,"6/20/2018","2018",8,16.2,-11.04672,-171.0693,"Mid","UPMA",11.8705
"760","SWA-00731",2018,"6/20/2018","2018",8,16.2,-11.04672,-171.0693,"Mid","TURF",7.9136692
"761","SWA-00731",2018,"6/20/2018","2018",8,16.2,-11.04672,-171.0693,"Mid","EMA",7.194245
"762","SWA-00731",2018,"6/20/2018","2018",8,16.2,-11.04672,-171.0693,"Mid","Other",3.2374104
"763","SWA-00740",2018,"6/19/2018","2018",2.7,5.5,-11.0648,-171.0856,"Shallow","Total Coral",20.5882392
"764","SWA-00740",2018,"6/19/2018","2018",2.7,5.5,-11.0648,-171.0856,"Shallow","CCA",36.02941
"765","SWA-00740",2018,"6/19/2018","2018",2.7,5.5,-11.0648,-171.0856,"Shallow","UPMA",0.3676471
"766","SWA-00740",2018,"6/19/2018","2018",2.7,5.5,-11.0648,-171.0856,"Shallow","TURF",27.20588
"767","SWA-00740",2018,"6/19/2018","2018",2.7,5.5,-11.0648,-171.0856,"Shallow","EMA",14.70588
"768","SWA-00740",2018,"6/19/2018","2018",2.7,5.5,-11.0648,-171.0856,"Shallow","Other",1.1029412
"769","SWA-00751",2018,"6/20/2018","2018",4.4,7,-11.04627,-171.0792,"Shallow","Total Coral",34.0067269
"770","SWA-00751",2018,"6/20/2018","2018",4.4,7,-11.04627,-171.0792,"Shallow","CCA",16.49832
"771","SWA-00751",2018,"6/20/2018","2018",4.4,7,-11.04627,-171.0792,"Shallow","UPMA",2.693603
"772","SWA-00751",2018,"6/20/2018","2018",4.4,7,-11.04627,-171.0792,"Shallow","TURF",29.62963
"773","SWA-00751",2018,"6/20/2018","2018",4.4,7,-11.04627,-171.0792,"Shallow","EMA",15.82492
"774","SWA-00751",2018,"6/20/2018","2018",4.4,7,-11.04627,-171.0792,"Shallow","Other",1.3468013
"775","SWA-00753",2018,"6/19/2018","2018",2.1,7.3,-11.05988,-171.0902,"Shallow","Total Coral",2.8469748
"776","SWA-00753",2018,"6/19/2018","2018",2.1,7.3,-11.05988,-171.0902,"Shallow","CCA",72.59786
"777","SWA-00753",2018,"6/19/2018","2018",2.1,7.3,-11.05988,-171.0902,"Shallow","UPMA",0
"778","SWA-00753",2018,"6/19/2018","2018",2.1,7.3,-11.05988,-171.0902,"Shallow","TURF",10.6761519
"779","SWA-00753",2018,"6/19/2018","2018",2.1,7.3,-11.05988,-171.0902,"Shallow","EMA",8.896797
"780","SWA-00753",2018,"6/19/2018","2018",2.1,7.3,-11.05988,-171.0902,"Shallow","Other",4.982206
"781","SWA-00766",2018,"6/21/2018","2018",11.58183,12.80098,-11.0515,-171.0655,"Mid","Total Coral",19.5652186
"782","SWA-00766",2018,"6/21/2018","2018",11.58183,12.80098,-11.0515,-171.0655,"Mid","CCA",10.50725
"783","SWA-00766",2018,"6/21/2018","2018",11.58183,12.80098,-11.0515,-171.0655,"Mid","UPMA",29.7101477
"784","SWA-00766",2018,"6/21/2018","2018",11.58183,12.80098,-11.0515,-171.0655,"Mid","TURF",21.0144977
"785","SWA-00766",2018,"6/21/2018","2018",11.58183,12.80098,-11.0515,-171.0655,"Mid","EMA",17.75362
"786","SWA-00766",2018,"6/21/2018","2018",11.58183,12.80098,-11.0515,-171.0655,"Mid","Other",1.4492758
"787","SWA-00774",2018,"6/21/2018","2018",3.962207,5.181347,-11.06395,-171.0715,"Shallow","Total Coral",8.540925
"788","SWA-00774",2018,"6/21/2018","2018",3.962207,5.181347,-11.06395,-171.0715,"Shallow","CCA",46.97509
"789","SWA-00774",2018,"6/21/2018","2018",3.962207,5.181347,-11.06395,-171.0715,"Shallow","UPMA",8.1850537
"790","SWA-00774",2018,"6/21/2018","2018",3.962207,5.181347,-11.06395,-171.0715,"Shallow","TURF",16.0142319
"791","SWA-00774",2018,"6/21/2018","2018",3.962207,5.181347,-11.06395,-171.0715,"Shallow","EMA",18.86121
"792","SWA-00774",2018,"6/21/2018","2018",3.962207,5.181347,-11.06395,-171.0715,"Shallow","Other",1.4234879
"793","SWA-00775",2018,"6/20/2018","2018",18.59189,20.4206,-11.04541,-171.0717,"Deep","Total Coral",51.4388522
"794","SWA-00775",2018,"6/20/2018","2018",18.59189,20.4206,-11.04541,-171.0717,"Deep","CCA",4.676259
"795","SWA-00775",2018,"6/20/2018","2018",18.59189,20.4206,-11.04541,-171.0717,"Deep","UPMA",17.2661822
"796","SWA-00775",2018,"6/20/2018","2018",18.59189,20.4206,-11.04541,-171.0717,"Deep","TURF",16.54676
"797","SWA-00775",2018,"6/20/2018","2018",18.59189,20.4206,-11.04541,-171.0717,"Deep","EMA",9.352518
"798","SWA-00775",2018,"6/20/2018","2018",18.59189,20.4206,-11.04541,-171.0717,"Deep","Other",0.7194245
"799","SWA-00780",2018,"6/20/2018","2018",9.753124,10.36269,-11.04585,-171.0779,"Mid","Total Coral",57.246374
"800","SWA-00780",2018,"6/20/2018","2018",9.753124,10.36269,-11.04585,-171.0779,"Mid","CCA",3.985507
"801","SWA-00780",2018,"6/20/2018","2018",9.753124,10.36269,-11.04585,-171.0779,"Mid","UPMA",15.57971
"802","SWA-00780",2018,"6/20/2018","2018",9.753124,10.36269,-11.04585,-171.0779,"Mid","TURF",12.681159
"803","SWA-00780",2018,"6/20/2018","2018",9.753124,10.36269,-11.04585,-171.0779,"Mid","EMA",5.434783
"804","SWA-00780",2018,"6/20/2018","2018",9.753124,10.36269,-11.04585,-171.0779,"Mid","Other",5.072464
"805","SWA-00788",2018,"6/20/2018","2018",2.438281,3.047851,-11.04674,-171.0811,"Shallow","Total Coral",13.5714288
"806","SWA-00788",2018,"6/20/2018","2018",2.438281,3.047851,-11.04674,-171.0811,"Shallow","CCA",67.5
"807","SWA-00788",2018,"6/20/2018","2018",2.438281,3.047851,-11.04674,-171.0811,"Shallow","UPMA",2.8571429
"808","SWA-00788",2018,"6/20/2018","2018",2.438281,3.047851,-11.04674,-171.0811,"Shallow","TURF",6.428571
"809","SWA-00788",2018,"6/20/2018","2018",2.438281,3.047851,-11.04674,-171.0811,"Shallow","EMA",6.428571
"810","SWA-00788",2018,"6/20/2018","2018",2.438281,3.047851,-11.04674,-171.0811,"Shallow","Other",3.214286
"811","SWA-00789",2018,"6/20/2018","2018",3.657422,5.181347,-11.04805,-171.0891,"Shallow","Total Coral",20.2290068
"812","SWA-00789",2018,"6/20/2018","2018",3.657422,5.181347,-11.04805,-171.0891,"Shallow","CCA",48.47328
"813","SWA-00789",2018,"6/20/2018","2018",3.657422,5.181347,-11.04805,-171.0891,"Shallow","UPMA",3.435115
"814","SWA-00789",2018,"6/20/2018","2018",3.657422,5.181347,-11.04805,-171.0891,"Shallow","TURF",14.8854994
"815","SWA-00789",2018,"6/20/2018","2018",3.657422,5.181347,-11.04805,-171.0891,"Shallow","EMA",9.923664
"816","SWA-00789",2018,"6/20/2018","2018",3.657422,5.181347,-11.04805,-171.0891,"Shallow","Other",3.053435
"817","SWA-00793",2018,"6/19/2018","2018",18.28711,18.89668,-11.05661,-171.0918,"Deep","Total Coral",18.6813158
"818","SWA-00793",2018,"6/19/2018","2018",18.28711,18.89668,-11.05661,-171.0918,"Deep","CCA",21.97802
"819","SWA-00793",2018,"6/19/2018","2018",18.28711,18.89668,-11.05661,-171.0918,"Deep","UPMA",20.87912
"820","SWA-00793",2018,"6/19/2018","2018",18.28711,18.89668,-11.05661,-171.0918,"Deep","TURF",15.75092
"821","SWA-00793",2018,"6/19/2018","2018",18.28711,18.89668,-11.05661,-171.0918,"Deep","EMA",21.97802
"822","SWA-00793",2018,"6/19/2018","2018",18.28711,18.89668,-11.05661,-171.0918,"Deep","Other",0.7326007
"823","SWA-00795",2018,"6/19/2018","2018",11.27705,12.80098,-11.06587,-171.0849,"Mid","Total Coral",18.3150168
"824","SWA-00795",2018,"6/19/2018","2018",11.27705,12.80098,-11.06587,-171.0849,"Mid","CCA",24.54212
"825","SWA-00795",2018,"6/19/2018","2018",11.27705,12.80098,-11.06587,-171.0849,"Mid","UPMA",2.564103
"826","SWA-00795",2018,"6/19/2018","2018",11.27705,12.80098,-11.06587,-171.0849,"Mid","TURF",21.61172
"827","SWA-00795",2018,"6/19/2018","2018",11.27705,12.80098,-11.06587,-171.0849,"Mid","EMA",30.03663
"828","SWA-00795",2018,"6/19/2018","2018",11.27705,12.80098,-11.06587,-171.0849,"Mid","Other",2.9304025
"829","SWA-00800",2018,"6/19/2018","2018",4.266992,5.790917,-11.06329,-171.0877,"Shallow","Total Coral",16.4750956
"830","SWA-00800",2018,"6/19/2018","2018",4.266992,5.790917,-11.06329,-171.0877,"Shallow","CCA",37.16475
"831","SWA-00800",2018,"6/19/2018","2018",4.266992,5.790917,-11.06329,-171.0877,"Shallow","UPMA",0
"832","SWA-00800",2018,"6/19/2018","2018",4.266992,5.790917,-11.06329,-171.0877,"Shallow","TURF",27.20307
"833","SWA-00800",2018,"6/19/2018","2018",4.266992,5.790917,-11.06329,-171.0877,"Shallow","EMA",18.3908
"834","SWA-00800",2018,"6/19/2018","2018",4.266992,5.790917,-11.06329,-171.0877,"Shallow","Other",0.7662835
"835","SWA-00802",2018,"6/21/2018","2018",2.133496,2.438281,-11.05859,-171.0908,"Shallow","Total Coral",1.4285715
"836","SWA-00802",2018,"6/21/2018","2018",2.133496,2.438281,-11.05859,-171.0908,"Shallow","CCA",90.35714
"837","SWA-00802",2018,"6/21/2018","2018",2.133496,2.438281,-11.05859,-171.0908,"Shallow","UPMA",0
"838","SWA-00802",2018,"6/21/2018","2018",2.133496,2.438281,-11.05859,-171.0908,"Shallow","TURF",4.285714
"839","SWA-00802",2018,"6/21/2018","2018",2.133496,2.438281,-11.05859,-171.0908,"Shallow","EMA",3.928571
"840","SWA-00802",2018,"6/21/2018","2018",2.133496,2.438281,-11.05859,-171.0908,"Shallow","Other",0
"841","SWA-00936",2023,"03/30/2023 14.17.56","2023",4.876562,5.486132,-11.06376,-171.0868,"Shallow","Total Coral",28.417266
"842","SWA-00936",2023,"03/30/2023 14.17.56","2023",4.876562,5.486132,-11.06376,-171.0868,"Shallow","CCA",32.01439
"843","SWA-00936",2023,"03/30/2023 14.17.56","2023",4.876562,5.486132,-11.06376,-171.0868,"Shallow","UPMA",27.69784
"844","SWA-00936",2023,"03/30/2023 14.17.56","2023",4.876562,5.486132,-11.06376,-171.0868,"Shallow","TURF",9.71223
"845","SWA-00936",2023,"03/30/2023 14.17.56","2023",4.876562,5.486132,-11.06376,-171.0868,"Shallow","EMA",1.438849
"846","SWA-00936",2023,"03/30/2023 14.17.56","2023",4.876562,5.486132,-11.06376,-171.0868,"Shallow","Other",0.7194244
"847","SWA-00937",2023,"03/30/2023 13.52.17","2023",4.266992,7.314843,-11.04758,-171.0867,"Shallow","Total Coral",27.1477616
"848","SWA-00937",2023,"03/30/2023 13.52.17","2023",4.266992,7.314843,-11.04758,-171.0867,"Shallow","CCA",24.74227
"849","SWA-00937",2023,"03/30/2023 13.52.17","2023",4.266992,7.314843,-11.04758,-171.0867,"Shallow","UPMA",20.6185556
"850","SWA-00937",2023,"03/30/2023 13.52.17","2023",4.266992,7.314843,-11.04758,-171.0867,"Shallow","TURF",14.7766352
"851","SWA-00937",2023,"03/30/2023 13.52.17","2023",4.266992,7.314843,-11.04758,-171.0867,"Shallow","EMA",12.02749
"852","SWA-00937",2023,"03/30/2023 13.52.17","2023",4.266992,7.314843,-11.04758,-171.0867,"Shallow","Other",0.6872852
"853","SWA-00938",2023,"03/31/2023 13.43.12","2023",4.571777,5.486132,-11.04703,-171.0841,"Shallow","Total Coral",36.0824736
"854","SWA-00938",2023,"03/31/2023 13.43.12","2023",4.571777,5.486132,-11.04703,-171.0841,"Shallow","CCA",33.67698
"855","SWA-00938",2023,"03/31/2023 13.43.12","2023",4.571777,5.486132,-11.04703,-171.0841,"Shallow","UPMA",5.4982818
"856","SWA-00938",2023,"03/31/2023 13.43.12","2023",4.571777,5.486132,-11.04703,-171.0841,"Shallow","TURF",16.8384926
"857","SWA-00938",2023,"03/31/2023 13.43.12","2023",4.571777,5.486132,-11.04703,-171.0841,"Shallow","EMA",7.560137
"858","SWA-00938",2023,"03/31/2023 13.43.12","2023",4.571777,5.486132,-11.04703,-171.0841,"Shallow","Other",0.3436426
"859","SWA-00940",2023,"04/01/2023 14.24.57","2023",5.181347,5.790917,-11.06711,-171.0828,"Shallow","Total Coral",23.550724
"860","SWA-00940",2023,"04/01/2023 14.24.57","2023",5.181347,5.790917,-11.06711,-171.0828,"Shallow","CCA",20.65217
"861","SWA-00940",2023,"04/01/2023 14.24.57","2023",5.181347,5.790917,-11.06711,-171.0828,"Shallow","UPMA",30.7971
"862","SWA-00940",2023,"04/01/2023 14.24.57","2023",5.181347,5.790917,-11.06711,-171.0828,"Shallow","TURF",17.3913088
"863","SWA-00940",2023,"04/01/2023 14.24.57","2023",5.181347,5.790917,-11.06711,-171.0828,"Shallow","EMA",7.608696
"864","SWA-00940",2023,"04/01/2023 14.24.57","2023",5.181347,5.790917,-11.06711,-171.0828,"Shallow","Other",0
"865","SWA-00941",2023,"04/01/2023 12.47.43","2023",4.266992,5.486132,-11.04623,-171.0796,"Shallow","Total Coral",21.8120804
"866","SWA-00941",2023,"04/01/2023 12.47.43","2023",4.266992,5.486132,-11.04623,-171.0796,"Shallow","CCA",9.395973
"867","SWA-00941",2023,"04/01/2023 12.47.43","2023",4.266992,5.486132,-11.04623,-171.0796,"Shallow","UPMA",2.684564
"868","SWA-00941",2023,"04/01/2023 12.47.43","2023",4.266992,5.486132,-11.04623,-171.0796,"Shallow","TURF",62.08054
"869","SWA-00941",2023,"04/01/2023 12.47.43","2023",4.266992,5.486132,-11.04623,-171.0796,"Shallow","EMA",3.355705
"870","SWA-00941",2023,"04/01/2023 12.47.43","2023",4.266992,5.486132,-11.04623,-171.0796,"Shallow","Other",0.671141
"871","SWA-00944",2023,"03/31/2023 12.15.40","2023",5.181347,5.790917,-11.04907,-171.0899,"Shallow","Total Coral",21.140936
"872","SWA-00944",2023,"03/31/2023 12.15.40","2023",5.181347,5.790917,-11.04907,-171.0899,"Shallow","CCA",29.5302
"873","SWA-00944",2023,"03/31/2023 12.15.40","2023",5.181347,5.790917,-11.04907,-171.0899,"Shallow","UPMA",1.006711
"874","SWA-00944",2023,"03/31/2023 12.15.40","2023",5.181347,5.790917,-11.04907,-171.0899,"Shallow","TURF",40.60403
"875","SWA-00944",2023,"03/31/2023 12.15.40","2023",5.181347,5.790917,-11.04907,-171.0899,"Shallow","EMA",7.718121
"876","SWA-00944",2023,"03/31/2023 12.15.40","2023",5.181347,5.790917,-11.04907,-171.0899,"Shallow","Other",0
"877","SWA-00947",2023,"04/01/2023 14.31.16","2023",7.314843,9.753124,-11.05313,-171.0646,"Mid","Total Coral",40.5511816
"878","SWA-00947",2023,"04/01/2023 14.31.16","2023",7.314843,9.753124,-11.05313,-171.0646,"Mid","CCA",21.65354
"879","SWA-00947",2023,"04/01/2023 14.31.16","2023",7.314843,9.753124,-11.05313,-171.0646,"Mid","UPMA",12.992123
"880","SWA-00947",2023,"04/01/2023 14.31.16","2023",7.314843,9.753124,-11.05313,-171.0646,"Mid","TURF",9.0551178
"881","SWA-00947",2023,"04/01/2023 14.31.16","2023",7.314843,9.753124,-11.05313,-171.0646,"Mid","EMA",15.74803
"882","SWA-00947",2023,"04/01/2023 14.31.16","2023",7.314843,9.753124,-11.05313,-171.0646,"Mid","Other",0
"883","SWA-00948",2023,"03/31/2023 14.00.42","2023",4.876562,5.486132,-11.04558,-171.0725,"Shallow","Total Coral",30.0000006
"884","SWA-00948",2023,"03/31/2023 14.00.42","2023",4.876562,5.486132,-11.04558,-171.0725,"Shallow","CCA",37.85714
"885","SWA-00948",2023,"03/31/2023 14.00.42","2023",4.876562,5.486132,-11.04558,-171.0725,"Shallow","UPMA",8.214286
"886","SWA-00948",2023,"03/31/2023 14.00.42","2023",4.876562,5.486132,-11.04558,-171.0725,"Shallow","TURF",11.07143
"887","SWA-00948",2023,"03/31/2023 14.00.42","2023",4.876562,5.486132,-11.04558,-171.0725,"Shallow","EMA",12.5
"888","SWA-00948",2023,"03/31/2023 14.00.42","2023",4.876562,5.486132,-11.04558,-171.0725,"Shallow","Other",0.3571429
"889","SWA-00949",2023,"03/30/2023 12.27.40","2023",4.571777,5.181347,-11.06732,-171.0766,"Shallow","Total Coral",8.6956517
"890","SWA-00949",2023,"03/30/2023 12.27.40","2023",4.571777,5.181347,-11.06732,-171.0766,"Shallow","CCA",23.55072
"891","SWA-00949",2023,"03/30/2023 12.27.40","2023",4.571777,5.181347,-11.06732,-171.0766,"Shallow","UPMA",49.275364
"892","SWA-00949",2023,"03/30/2023 12.27.40","2023",4.571777,5.181347,-11.06732,-171.0766,"Shallow","TURF",9.4202897
"893","SWA-00949",2023,"03/30/2023 12.27.40","2023",4.571777,5.181347,-11.06732,-171.0766,"Shallow","EMA",9.057971
"894","SWA-00949",2023,"03/30/2023 12.27.40","2023",4.571777,5.181347,-11.06732,-171.0766,"Shallow","Other",0
"895","SWA-00952",2023,"03/31/2023 12.51.48","2023",4.876562,5.790917,-11.04924,-171.0672,"Shallow","Total Coral",32.2806962
"896","SWA-00952",2023,"03/31/2023 12.51.48","2023",4.876562,5.790917,-11.04924,-171.0672,"Shallow","CCA",32.63158
"897","SWA-00952",2023,"03/31/2023 12.51.48","2023",4.876562,5.790917,-11.04924,-171.0672,"Shallow","UPMA",12.6315772
"898","SWA-00952",2023,"03/31/2023 12.51.48","2023",4.876562,5.790917,-11.04924,-171.0672,"Shallow","TURF",16.1403472
"899","SWA-00952",2023,"03/31/2023 12.51.48","2023",4.876562,5.790917,-11.04924,-171.0672,"Shallow","EMA",5.614035
"900","SWA-00952",2023,"03/31/2023 12.51.48","2023",4.876562,5.790917,-11.04924,-171.0672,"Shallow","Other",0.7017544
"901","SWA-00961",2023,"03/30/2023 12.43.35","2023",4.266992,5.486132,-11.05094,-171.0917,"Shallow","Total Coral",20.0692016
"902","SWA-00961",2023,"03/30/2023 12.43.35","2023",4.266992,5.486132,-11.05094,-171.0917,"Shallow","CCA",49.48097
"903","SWA-00961",2023,"03/30/2023 12.43.35","2023",4.266992,5.486132,-11.05094,-171.0917,"Shallow","UPMA",4.152249
"904","SWA-00961",2023,"03/30/2023 12.43.35","2023",4.266992,5.486132,-11.05094,-171.0917,"Shallow","TURF",24.56747
"905","SWA-00961",2023,"03/30/2023 12.43.35","2023",4.266992,5.486132,-11.05094,-171.0917,"Shallow","EMA",1.730104
"906","SWA-00961",2023,"03/30/2023 12.43.35","2023",4.266992,5.486132,-11.05094,-171.0917,"Shallow","Other",0
"907","SWA-00962",2023,"04/01/2023 12.29.07","2023",5.486132,5.790917,-11.05593,-171.0917,"Shallow","Total Coral",43.9024391
"908","SWA-00962",2023,"04/01/2023 12.29.07","2023",5.486132,5.790917,-11.05593,-171.0917,"Shallow","CCA",13.24042
"909","SWA-00962",2023,"04/01/2023 12.29.07","2023",5.486132,5.790917,-11.05593,-171.0917,"Shallow","UPMA",7.317073
"910","SWA-00962",2023,"04/01/2023 12.29.07","2023",5.486132,5.790917,-11.05593,-171.0917,"Shallow","TURF",33.7979121
"911","SWA-00962",2023,"04/01/2023 12.29.07","2023",5.486132,5.790917,-11.05593,-171.0917,"Shallow","EMA",1.74216
"912","SWA-00962",2023,"04/01/2023 12.29.07","2023",5.486132,5.790917,-11.05593,-171.0917,"Shallow","Other",0
"913","SWA-00963",2023,"04/01/2023 10.58.45","2023",8.838769,10.66748,-11.04531,-171.0727,"Mid","Total Coral",31.3167256
"914","SWA-00963",2023,"04/01/2023 10.58.45","2023",8.838769,10.66748,-11.04531,-171.0727,"Mid","CCA",9.964413
"915","SWA-00963",2023,"04/01/2023 10.58.45","2023",8.838769,10.66748,-11.04531,-171.0727,"Mid","UPMA",25.2669
"916","SWA-00963",2023,"04/01/2023 10.58.45","2023",8.838769,10.66748,-11.04531,-171.0727,"Mid","TURF",11.743772
"917","SWA-00963",2023,"04/01/2023 10.58.45","2023",8.838769,10.66748,-11.04531,-171.0727,"Mid","EMA",17.79359
"918","SWA-00963",2023,"04/01/2023 10.58.45","2023",8.838769,10.66748,-11.04531,-171.0727,"Mid","Other",3.9145909
"919","SWA-00964",2023,"03/30/2023 09.29.45","2023",14.93447,16.15361,-11.06691,-171.0835,"Mid","Total Coral",8.3044988
"920","SWA-00964",2023,"03/30/2023 09.29.45","2023",14.93447,16.15361,-11.06691,-171.0835,"Mid","CCA",12.45675
"921","SWA-00964",2023,"03/30/2023 09.29.45","2023",14.93447,16.15361,-11.06691,-171.0835,"Mid","UPMA",52.59516
"922","SWA-00964",2023,"03/30/2023 09.29.45","2023",14.93447,16.15361,-11.06691,-171.0835,"Mid","TURF",10.380623
